x,y,z,qx,qy,qz,qw
0.17445,-0.26278,0.04,0.0,0.0,0.0,1.0
0.07875579913370304,-0.19638067153531744,0.04,0.0,0.0,0.0,1.0
0.07558845326904581,-0.1942994947605235,0.04,0.0,0.0,0.0,1.0
0.07232001871761719,-0.19238097653612987,0.04,0.0,0.0,0.0,1.0
-0.03994744513250098,-0.16523983063228379,0.04,0.0,0.0,0.0,1.0
-0.07205838760708946,-0.15397268840760836,0.04,0.0,0.0,0.0,1.0
-0.10128185544171449,-0.13653565746091256,0.04,0.0,0.0,0.0,1.0
-0.315,0.022,0.04,0.0,0.0,0.0,1.0
