x,y,z,qx,qy,qz,qw
0.17445,-0.26278,0.04,0.0,0.0,0.0,1.0
0.07875579913370304,-0.19638067153531744,0.04,0.0,0.0,0.0,1.0
0.07558845326904581,-0.1942994947605235,0.04,0.0,0.0,0.0,1.0
0.07232001871761719,-0.19238097653612987,0.04,0.0,0.0,0.0,1.0
-0.01683838606679025,-0.18423210565660297,0.04,0.0,0.0,0.0,1.0
-0.07091887740743276,-0.17086694480580358,0.04,0.0,0.0,0.0,1.0
-0.11856885094220912,-0.14200854758163045,0.04,0.0,0.0,0.0,1.0
-0.315,0.022,0.04,0.0,0.0,0.0,1.0
