x,y,z,qx,qy,qz,qw
0.17445,-0.26278,0.04,0.0,0.0,0.0,1.0
0.02675192398786421,-0.24442763660142489,0.04,0.0,0.0,0.0,1.0
0.006354060705840971,-0.2388920770725273,0.04,0.0,0.0,0.0,1.0
-0.011689439365893367,-0.22788538134077363,0.04,0.0,0.0,0.0,1.0
-0.11266166076306663,-0.1403828700166359,0.04,0.0,0.0,0.0,1.0
-0.11522930053203946,-0.13828307307438945,0.04,0.0,0.0,0.0,1.0
-0.11775781240958337,-0.1361363199756383,0.04,0.0,0.0,0.0,1.0
-0.315,0.022,0.04,0.0,0.0,0.0,1.0
