x,y,z,qx,qy,qz,qw
0.17445,-0.26278,0.04,0.0,0.0,0.0,1.0
0.030812065087070607,-0.2528203537236975,0.04,0.0,0.0,0.0,1.0
0.007698227275620209,-0.24745509096284846,0.04,0.0,0.0,0.0,1.0
-0.01258273871894676,-0.23513770645175175,0.04,0.0,0.0,0.0,1.0
-0.10128185544171453,-0.13653565746091254,0.04,0.0,0.0,0.0,1.0
-0.11310635873920119,-0.12691316563997262,0.04,0.0,0.0,0.0,1.0
-0.12402127076939674,-0.11627004943984492,0.04,0.0,0.0,0.0,1.0
-0.315,0.022,0.04,0.0,0.0,0.0,1.0
