x,y,z,qx,qy,qz,qw
0.02651255427589583, -0.30422407670758042, 0.04, -0.27151306,  0.96230513,  0.00428927, 0.01520215
0.040271628443073776, -0.3100084559017617, 0.04,-0.27151306,  0.96230513,  0.00428927, 0.01520215
-0.1416, -0.27209,0.04,-0.27151306,  0.96230513,  0.00428927, 0.01520215
